transaction_id,date,customer_id,corridor,agent_id,agent_name,amount_aed,fee_aed,payment_method,status
TXN03021,2024-10-31,CUS0162,Philippines,AGT002,Priya Sharma,1224.07,20,Cash,SUCCESS
TXN01671,2024-10-31,CUS0151,Sri Lanka,AGT001,Ahmed Al Mansoori,696.24,15,Cash,SUCCESS
TXN03521,2024-10-31,CUS0234,Pakistan,AGT008,Sarah Johnson,920.66,18,Card,SUCCESS
TXN00412,2024-10-31,CUS0031,Philippines,AGT006,Fatima Al Zaabi,596.35,20,Card,SUCCESS
TXN04541,2024-10-31,CUS0383,Bangladesh,AGT002,Priya Sharma,481.56,15,Cash,SUCCESS
TXN03897,2024-10-31,CUS0658,Philippines,AGT003,Mohammad Raza,1276.23,20,Bank Transfer,SUCCESS
TXN03250,2024-10-31,CUS0758,Kenya,AGT002,Priya Sharma,420.5,20,Cash,SUCCESS
TXN00596,2024-10-31,CUS0601,Philippines,AGT008,Sarah Johnson,762.3,20,Cash,SUCCESS
TXN00134,2024-10-31,CUS0450,Bangladesh,AGT005,John Mathew,799.45,15,Card,SUCCESS
TXN01008,2024-10-31,CUS0508,Egypt,AGT003,Mohammad Raza,1309.61,22,Cash,SUCCESS
TXN00435,2024-10-31,CUS0112,Pakistan,AGT002,Priya Sharma,1160.57,18,Card,SUCCESS
TXN01021,2024-10-31,CUS0614,Pakistan,AGT004,Maria Santos,925.48,18,Card,SUCCESS
TXN01726,2024-10-31,CUS0391,India,AGT007,Rajesh Kumar,1590.95,25,Card,SUCCESS
TXN03495,2024-11-01,CUS0404,India,AGT004,Maria Santos,1384.14,25,Cash,SUCCESS
TXN00266,2024-11-01,CUS0736,Pakistan,AGT004,Maria Santos,500.53,18,Cash,SUCCESS
TXN00965,2024-11-01,CUS0632,Sri Lanka,AGT008,Sarah Johnson,729.81,15,Cash,SUCCESS
TXN00126,2024-11-01,CUS0795,Nepal,AGT004,Maria Santos,994.28,12,Cash,SUCCESS
TXN00979,2024-11-01,CUS0336,Bangladesh,AGT007,Rajesh Kumar,367.38,15,Card,SUCCESS
TXN00194,2024-11-01,CUS0134,India,AGT003,Mohammad Raza,751.53,25,Card,SUCCESS
TXN03478,2024-11-01,CUS0018,Philippines,AGT004,Maria Santos,331.48,20,Bank Transfer,SUCCESS
TXN01547,2024-11-01,CUS0795,Kenya,AGT007,Rajesh Kumar,665.46,20,Card,SUCCESS
TXN04483,2024-11-01,CUS0695,Philippines,AGT007,Rajesh Kumar,671.81,20,Cash,SUCCESS
TXN01683,2024-11-01,CUS0193,India,AGT005,John Mathew,874.67,25,Card,SUCCESS
TXN02780,2024-11-01,CUS0251,Philippines,AGT001,Ahmed Al Mansoori,1029.45,20,Cash,SUCCESS
TXN04687,2024-11-01,CUS0306,Philippines,AGT004,Maria Santos,685.04,20,Cash,SUCCESS
TXN03642,2024-11-01,CUS0002,Egypt,AGT005,John Mathew,1039.75,22,Bank Transfer,SUCCESS
TXN02867,2024-11-02,CUS0520,Bangladesh,AGT005,John Mathew,523.9,15,Card,SUCCESS
TXN01455,2024-11-02,CUS0786,India,AGT007,Rajesh Kumar,1403.58,25,Cash,SUCCESS
TXN00136,2024-11-02,CUS0753,India,AGT007,Rajesh Kumar,1757.98,25,Cash,SUCCESS
TXN00242,2024-11-02,CUS0068,India,AGT006,Fatima Al Zaabi,1158.69,25,Card,SUCCESS
TXN04198,2024-11-02,CUS0696,India,AGT007,Rajesh Kumar,636.37,25,Cash,SUCCESS
TXN02205,2024-11-02,CUS0162,Bangladesh,AGT003,Mohammad Raza,499.15,0,Cash,FAILED
TXN00150,2024-11-02,CUS0072,Philippines,AGT003,Mohammad Raza,980.19,20,Card,SUCCESS
TXN03058,2024-11-02,CUS0008,India,AGT008,Sarah Johnson,1273.58,0,Card,FAILED
TXN03104,2024-11-02,CUS0728,Pakistan,AGT007,Rajesh Kumar,1056.95,18,Cash,SUCCESS
TXN02559,2024-11-02,CUS0038,Pakistan,AGT004,Maria Santos,878.68,18,Cash,SUCCESS
TXN04697,2024-11-02,CUS0322,Philippines,AGT007,Rajesh Kumar,1037.74,20,Cash,SUCCESS
TXN02243,2024-11-02,CUS0681,Sri Lanka,AGT004,Maria Santos,1194.7,15,Card,SUCCESS
TXN01877,2024-11-02,CUS0565,Bangladesh,AGT002,Priya Sharma,581.94,15,Cash,SUCCESS
TXN00608,2024-11-03,CUS0698,Philippines,AGT006,Fatima Al Zaabi,563.94,20,Cash,SUCCESS
TXN01374,2024-11-03,CUS0641,Pakistan,AGT002,Priya Sharma,412.75,18,Cash,SUCCESS
TXN02497,2024-11-03,CUS0704,India,AGT002,Priya Sharma,1099.57,25,Bank Transfer,SUCCESS
TXN01357,2024-11-03,CUS0787,Philippines,AGT003,Mohammad Raza,752.51,20,Bank Transfer,SUCCESS
TXN00927,2024-11-03,CUS0635,India,AGT005,John Mathew,998.79,25,Bank Transfer,SUCCESS
TXN04315,2024-11-03,CUS0102,India,AGT003,Mohammad Raza,1052.65,25,Bank Transfer,SUCCESS
TXN04316,2024-11-03,CUS0028,India,AGT003,Mohammad Raza,1562.13,25,Cash,SUCCESS
TXN01709,2024-11-03,CUS0371,Bangladesh,AGT001,Ahmed Al Mansoori,672.15,15,Bank Transfer,SUCCESS
TXN02297,2024-11-03,CUS0452,Philippines,AGT003,Mohammad Raza,1012.97,20,Bank Transfer,SUCCESS
TXN03448,2024-11-03,CUS0542,Bangladesh,AGT002,Priya Sharma,530.96,15,Card,SUCCESS
TXN04587,2024-11-03,CUS0139,India,AGT003,Mohammad Raza,1567.75,0,Cash,FAILED
TXN02576,2024-11-03,CUS0119,Kenya,AGT005,John Mathew,633.09,20,Cash,SUCCESS
TXN04605,2024-11-03,CUS0331,Bangladesh,AGT003,Mohammad Raza,470.65,15,Bank Transfer,SUCCESS
TXN00745,2024-11-03,CUS0639,India,AGT003,Mohammad Raza,1386.36,25,Cash,SUCCESS
TXN03712,2024-11-03,CUS0016,Nepal,AGT002,Priya Sharma,363.15,12,Cash,SUCCESS
TXN01142,2024-11-04,CUS0190,India,AGT004,Maria Santos,1695.25,25,Cash,SUCCESS
TXN04893,2024-11-04,CUS0505,Philippines,AGT008,Sarah Johnson,746.25,20,Cash,SUCCESS
TXN01111,2024-11-04,CUS0683,Pakistan,AGT001,Ahmed Al Mansoori,754.24,18,Cash,SUCCESS
TXN02707,2024-11-04,CUS0099,Pakistan,AGT006,Fatima Al Zaabi,834.77,18,Card,SUCCESS
TXN00750,2024-11-04,CUS0794,Pakistan,AGT001,Ahmed Al Mansoori,462.4,18,Cash,SUCCESS
TXN02451,2024-11-04,CUS0492,Bangladesh,AGT008,Sarah Johnson,507.6,15,Cash,SUCCESS
TXN00871,2024-11-04,CUS0056,Egypt,AGT007,Rajesh Kumar,1041.61,22,Cash,SUCCESS
TXN01767,2024-11-04,CUS0106,India,AGT004,Maria Santos,1981.54,25,Card,SUCCESS
TXN00092,2024-11-04,CUS0225,Sri Lanka,AGT008,Sarah Johnson,967.95,15,Cash,SUCCESS
TXN04113,2024-11-04,CUS0756,India,AGT006,Fatima Al Zaabi,1761.16,25,Bank Transfer,SUCCESS
TXN01265,2024-11-04,CUS0634,Bangladesh,AGT005,John Mathew,735.57,15,Card,SUCCESS
TXN00557,2024-11-04,CUS0655,India,AGT004,Maria Santos,1024.46,25,Bank Transfer,SUCCESS
TXN00302,2024-11-05,CUS0030,India,AGT001,Ahmed Al Mansoori,998.33,25,Bank Transfer,SUCCESS
TXN00737,2024-11-05,CUS0451,India,AGT003,Mohammad Raza,1292.17,25,Cash,SUCCESS
TXN03411,2024-11-05,CUS0587,India,AGT006,Fatima Al Zaabi,957.02,25,Cash,SUCCESS
TXN00285,2024-11-05,CUS0380,India,AGT008,Sarah Johnson,1967.89,25,Card,SUCCESS
TXN04963,2024-11-05,CUS0290,Pakistan,AGT002,Priya Sharma,770.4,18,Bank Transfer,SUCCESS
TXN03965,2024-11-05,CUS0270,Kenya,AGT005,John Mathew,776.66,20,Card,SUCCESS
TXN01162,2024-11-05,CUS0311,Pakistan,AGT003,Mohammad Raza,1349.83,18,Cash,SUCCESS
TXN01493,2024-11-05,CUS0261,Philippines,AGT003,Mohammad Raza,747.65,20,Card,SUCCESS
TXN03993,2024-11-05,CUS0338,India,AGT005,John Mathew,488.82,25,Cash,SUCCESS
TXN01287,2024-11-05,CUS0449,Pakistan,AGT001,Ahmed Al Mansoori,359.31,18,Bank Transfer,SUCCESS
TXN01263,2024-11-05,CUS0445,India,AGT002,Priya Sharma,1393.95,25,Cash,SUCCESS
TXN02743,2024-11-05,CUS0362,India,AGT003,Mohammad Raza,1215.67,25,Card,SUCCESS
TXN02009,2024-11-05,CUS0215,India,AGT008,Sarah Johnson,1437.33,25,Card,SUCCESS
TXN03967,2024-11-05,CUS0611,Pakistan,AGT001,Ahmed Al Mansoori,874.67,18,Bank Transfer,SUCCESS
TXN02000,2024-11-05,CUS0216,India,AGT008,Sarah Johnson,931.84,25,Bank Transfer,SUCCESS
TXN01707,2024-11-05,CUS0118,Philippines,AGT008,Sarah Johnson,1081.59,20,Cash,SUCCESS
TXN01980,2024-11-05,CUS0754,Egypt,AGT002,Priya Sharma,1234.33,22,Cash,SUCCESS
TXN03952,2024-11-05,CUS0522,Nepal,AGT006,Fatima Al Zaabi,449.83,0,Cash,FAILED
TXN03764,2024-11-05,CUS0718,India,AGT008,Sarah Johnson,1496.38,25,Card,SUCCESS
TXN04647,2024-11-05,CUS0291,Sri Lanka,AGT007,Rajesh Kumar,436.63,15,Cash,SUCCESS
TXN03029,2024-11-05,CUS0625,Egypt,AGT005,John Mathew,931.76,22,Card,SUCCESS
TXN02784,2024-11-05,CUS0539,India,AGT002,Priya Sharma,824.86,25,Card,SUCCESS
TXN04681,2024-11-05,CUS0272,Philippines,AGT008,Sarah Johnson,837.55,20,Bank Transfer,SUCCESS
TXN02617,2024-11-06,CUS0659,Sri Lanka,AGT003,Mohammad Raza,584.81,15,Card,SUCCESS
TXN01229,2024-11-06,CUS0006,Egypt,AGT001,Ahmed Al Mansoori,1418.08,22,Card,SUCCESS
TXN04725,2024-11-06,CUS0320,Kenya,AGT003,Mohammad Raza,926.94,20,Cash,SUCCESS
TXN00356,2024-11-06,CUS0776,Philippines,AGT008,Sarah Johnson,629.32,20,Card,SUCCESS
TXN02117,2024-11-06,CUS0450,Pakistan,AGT001,Ahmed Al Mansoori,745.14,18,Card,SUCCESS
TXN00068,2024-11-06,CUS0395,Kenya,AGT002,Priya Sharma,1236.01,20,Cash,SUCCESS
TXN04118,2024-11-06,CUS0282,Sri Lanka,AGT004,Maria Santos,324.75,15,Card,SUCCESS
TXN03879,2024-11-06,CUS0238,Pakistan,AGT005,John Mathew,432.15,18,Card,SUCCESS
TXN00028,2024-11-06,CUS0553,Philippines,AGT004,Maria Santos,1001.44,20,Card,SUCCESS
TXN01981,2024-11-06,CUS0436,Sri Lanka,AGT006,Fatima Al Zaabi,531.38,15,Cash,SUCCESS
TXN00772,2024-11-06,CUS0414,Kenya,AGT008,Sarah Johnson,789.7,20,Cash,SUCCESS
TXN00949,2024-11-06,CUS0770,Philippines,AGT002,Priya Sharma,887.69,20,Bank Transfer,SUCCESS
TXN00491,2024-11-06,CUS0303,Philippines,AGT007,Rajesh Kumar,897.85,20,Card,SUCCESS
TXN01797,2024-11-07,CUS0112,Philippines,AGT007,Rajesh Kumar,813.86,20,Card,SUCCESS
TXN03465,2024-11-07,CUS0116,Nepal,AGT005,John Mathew,631.55,12,Cash,SUCCESS
TXN01899,2024-11-07,CUS0269,Bangladesh,AGT006,Fatima Al Zaabi,817.79,15,Card,SUCCESS
TXN00264,2024-11-07,CUS0795,Philippines,AGT002,Priya Sharma,623.42,20,Cash,SUCCESS
TXN00601,2024-11-07,CUS0730,Nepal,AGT005,John Mathew,736.26,12,Card,SUCCESS
TXN03347,2024-11-07,CUS0283,India,AGT005,John Mathew,1097.62,25,Cash,SUCCESS
TXN02570,2024-11-07,CUS0474,Nepal,AGT005,John Mathew,557.77,12,Cash,SUCCESS
TXN01427,2024-11-07,CUS0391,Pakistan,AGT007,Rajesh Kumar,1293.49,18,Cash,SUCCESS
TXN04726,2024-11-07,CUS0763,Sri Lanka,AGT008,Sarah Johnson,100.0,15,Bank Transfer,SUCCESS
TXN00490,2024-11-07,CUS0675,India,AGT001,Ahmed Al Mansoori,1517.39,25,Cash,SUCCESS
TXN04254,2024-11-07,CUS0488,India,AGT007,Rajesh Kumar,807.01,25,Cash,SUCCESS
TXN02239,2024-11-08,CUS0773,Philippines,AGT002,Priya Sharma,790.1,20,Cash,SUCCESS
TXN03520,2024-11-08,CUS0707,Pakistan,AGT001,Ahmed Al Mansoori,267.96,18,Cash,SUCCESS
TXN04089,2024-11-08,CUS0673,Philippines,AGT002,Priya Sharma,1207.68,20,Card,SUCCESS
TXN01909,2024-11-08,CUS0452,Pakistan,AGT002,Priya Sharma,513.46,18,Card,SUCCESS
TXN03877,2024-11-08,CUS0028,Kenya,AGT008,Sarah Johnson,1220.75,20,Card,SUCCESS
TXN03874,2024-11-08,CUS0602,India,AGT007,Rajesh Kumar,668.31,25,Cash,SUCCESS
TXN03145,2024-11-08,CUS0006,India,AGT005,John Mathew,1355.61,0,Cash,FAILED
TXN03357,2024-11-08,CUS0029,India,AGT001,Ahmed Al Mansoori,1228.29,25,Card,SUCCESS
TXN01872,2024-11-08,CUS0634,Philippines,AGT007,Rajesh Kumar,841.97,0,Card,FAILED
TXN04748,2024-11-08,CUS0343,India,AGT005,John Mathew,808.99,25,Card,SUCCESS
TXN00649,2024-11-09,CUS0495,India,AGT003,Mohammad Raza,1116.86,25,Cash,SUCCESS
TXN02429,2024-11-09,CUS0660,Nepal,AGT001,Ahmed Al Mansoori,802.38,12,Card,SUCCESS
TXN04167,2024-11-09,CUS0597,Pakistan,AGT006,Fatima Al Zaabi,728.63,18,Card,SUCCESS
TXN02408,2024-11-09,CUS0543,India,AGT003,Mohammad Raza,1498.7,25,Card,SUCCESS
TXN01071,2024-11-09,CUS0089,Egypt,AGT004,Maria Santos,1084.52,22,Card,SUCCESS
TXN02232,2024-11-09,CUS0061,Pakistan,AGT002,Priya Sharma,989.75,18,Cash,SUCCESS
TXN02529,2024-11-09,CUS0789,Sri Lanka,AGT003,Mohammad Raza,1212.72,15,Cash,SUCCESS
TXN00822,2024-11-09,CUS0292,Nepal,AGT005,John Mathew,853.68,12,Card,SUCCESS
TXN00654,2024-11-09,CUS0518,India,AGT003,Mohammad Raza,801.65,25,Bank Transfer,SUCCESS
TXN02636,2024-11-09,CUS0466,India,AGT001,Ahmed Al Mansoori,1585.76,25,Card,SUCCESS
TXN02301,2024-11-09,CUS0675,Egypt,AGT008,Sarah Johnson,1447.14,22,Cash,SUCCESS
TXN03785,2024-11-09,CUS0058,Pakistan,AGT003,Mohammad Raza,911.45,0,Cash,FAILED
TXN03674,2024-11-09,CUS0560,Philippines,AGT004,Maria Santos,1121.44,20,Card,SUCCESS
TXN04736,2024-11-10,CUS0350,Sri Lanka,AGT005,John Mathew,965.51,15,Cash,SUCCESS
TXN03861,2024-11-10,CUS0521,India,AGT008,Sarah Johnson,1037.3,25,Cash,SUCCESS
TXN02907,2024-11-10,CUS0710,Egypt,AGT002,Priya Sharma,962.66,22,Cash,SUCCESS
TXN03014,2024-11-10,CUS0151,Pakistan,AGT008,Sarah Johnson,464.69,18,Cash,SUCCESS
TXN00267,2024-11-10,CUS0192,Philippines,AGT007,Rajesh Kumar,1340.75,20,Cash,SUCCESS
TXN02873,2024-11-10,CUS0507,India,AGT008,Sarah Johnson,448.67,25,Cash,SUCCESS
TXN01833,2024-11-10,CUS0595,Egypt,AGT004,Maria Santos,1414.54,22,Cash,SUCCESS
TXN00355,2024-11-10,CUS0490,India,AGT003,Mohammad Raza,1193.15,25,Card,SUCCESS
TXN03124,2024-11-10,CUS0441,India,AGT004,Maria Santos,1071.11,25,Cash,SUCCESS
TXN03189,2024-11-10,CUS0670,Egypt,AGT004,Maria Santos,1394.67,22,Card,SUCCESS
TXN04846,2024-11-10,CUS0689,India,AGT007,Rajesh Kumar,1391.15,25,Cash,SUCCESS
TXN04418,2024-11-10,CUS0166,Bangladesh,AGT003,Mohammad Raza,290.59,15,Bank Transfer,SUCCESS
TXN00749,2024-11-10,CUS0096,Pakistan,AGT002,Priya Sharma,653.24,18,Cash,SUCCESS
TXN04875,2024-11-10,CUS0112,Philippines,AGT005,John Mathew,735.84,20,Cash,SUCCESS
TXN00765,2024-11-10,CUS0729,Pakistan,AGT005,John Mathew,1075.83,18,Cash,SUCCESS
TXN00768,2024-11-10,CUS0369,India,AGT001,Ahmed Al Mansoori,1837.49,25,Cash,SUCCESS
TXN00729,2024-11-10,CUS0457,Bangladesh,AGT003,Mohammad Raza,586.65,15,Card,SUCCESS
TXN00719,2024-11-11,CUS0580,Pakistan,AGT003,Mohammad Raza,712.73,18,Bank Transfer,SUCCESS
TXN03695,2024-11-11,CUS0133,Philippines,AGT003,Mohammad Raza,1135.49,20,Card,SUCCESS
TXN02913,2024-11-11,CUS0148,Philippines,AGT008,Sarah Johnson,702.64,20,Bank Transfer,SUCCESS
TXN04049,2024-11-11,CUS0234,India,AGT006,Fatima Al Zaabi,1162.44,25,Cash,SUCCESS
TXN03290,2024-11-11,CUS0241,Philippines,AGT004,Maria Santos,822.23,20,Cash,SUCCESS
TXN00881,2024-11-11,CUS0639,Nepal,AGT008,Sarah Johnson,1054.85,12,Cash,SUCCESS
TXN00465,2024-11-11,CUS0212,India,AGT004,Maria Santos,1159.56,25,Card,SUCCESS
TXN02977,2024-11-11,CUS0509,Philippines,AGT007,Rajesh Kumar,1241.2,20,Card,SUCCESS
TXN00969,2024-11-11,CUS0402,India,AGT006,Fatima Al Zaabi,1185.54,25,Bank Transfer,SUCCESS
TXN02616,2024-11-11,CUS0628,Nepal,AGT002,Priya Sharma,720.3,12,Cash,SUCCESS
TXN01844,2024-11-11,CUS0652,India,AGT003,Mohammad Raza,1233.42,0,Cash,FAILED
TXN04522,2024-11-11,CUS0129,Nepal,AGT003,Mohammad Raza,793.38,12,Card,SUCCESS
TXN00188,2024-11-11,CUS0034,Philippines,AGT005,John Mathew,880.34,20,Cash,SUCCESS
TXN01044,2024-11-12,CUS0015,India,AGT003,Mohammad Raza,1186.14,25,Cash,SUCCESS
TXN01084,2024-11-12,CUS0180,India,AGT006,Fatima Al Zaabi,1947.63,25,Card,SUCCESS
TXN02361,2024-11-12,CUS0717,Philippines,AGT008,Sarah Johnson,622.07,20,Card,SUCCESS
TXN00782,2024-11-12,CUS0123,Philippines,AGT002,Priya Sharma,539.46,20,Card,SUCCESS
TXN03397,2024-11-12,CUS0183,India,AGT006,Fatima Al Zaabi,1382.01,25,Card,SUCCESS
TXN01911,2024-11-12,CUS0118,Pakistan,AGT004,Maria Santos,1215.8,18,Cash,SUCCESS
TXN00397,2024-11-12,CUS0676,Pakistan,AGT008,Sarah Johnson,388.85,18,Cash,SUCCESS
TXN03550,2024-11-12,CUS0642,India,AGT001,Ahmed Al Mansoori,1187.1,25,Cash,SUCCESS
TXN00636,2024-11-12,CUS0109,India,AGT002,Priya Sharma,604.25,25,Card,SUCCESS
TXN01225,2024-11-12,CUS0379,Philippines,AGT004,Maria Santos,849.97,20,Card,SUCCESS
TXN04782,2024-11-12,CUS0343,Philippines,AGT005,John Mathew,978.72,20,Card,SUCCESS
TXN03829,2024-11-12,CUS0446,India,AGT002,Priya Sharma,1625.48,25,Bank Transfer,SUCCESS
TXN02081,2024-11-12,CUS0042,India,AGT008,Sarah Johnson,1200.19,25,Cash,SUCCESS
TXN02265,2024-11-12,CUS0096,Bangladesh,AGT004,Maria Santos,842.85,15,Card,SUCCESS
TXN03461,2024-11-12,CUS0065,Philippines,AGT005,John Mathew,1357.85,20,Card,SUCCESS
TXN01605,2024-11-12,CUS0256,India,AGT003,Mohammad Raza,1026.21,25,Cash,SUCCESS
TXN03176,2024-11-13,CUS0323,Philippines,AGT004,Maria Santos,696.84,20,Bank Transfer,SUCCESS
TXN01380,2024-11-13,CUS0465,India,AGT001,Ahmed Al Mansoori,1857.36,25,Card,SUCCESS
TXN03914,2024-11-13,CUS0427,India,AGT007,Rajesh Kumar,895.82,25,Bank Transfer,SUCCESS
TXN00325,2024-11-13,CUS0152,Bangladesh,AGT007,Rajesh Kumar,488.74,15,Cash,SUCCESS
TXN04628,2024-11-13,CUS0198,Pakistan,AGT002,Priya Sharma,624.09,18,Cash,SUCCESS
TXN04207,2024-11-13,CUS0308,Egypt,AGT007,Rajesh Kumar,1263.04,0,Cash,FAILED
TXN03322,2024-11-13,CUS0416,Philippines,AGT008,Sarah Johnson,655.9,0,Bank Transfer,FAILED
TXN02897,2024-11-13,CUS0714,India,AGT003,Mohammad Raza,449.72,25,Bank Transfer,SUCCESS
TXN00183,2024-11-13,CUS0625,Sri Lanka,AGT006,Fatima Al Zaabi,509.05,15,Cash,SUCCESS
TXN04327,2024-11-14,CUS0233,Nepal,AGT003,Mohammad Raza,492.8,0,Card,FAILED
TXN02588,2024-11-14,CUS0053,India,AGT006,Fatima Al Zaabi,1126.93,25,Card,SUCCESS
TXN01892,2024-11-14,CUS0209,Philippines,AGT002,Priya Sharma,901.73,20,Bank Transfer,SUCCESS
TXN01281,2024-11-14,CUS0684,India,AGT002,Priya Sharma,1248.07,25,Cash,SUCCESS
TXN04028,2024-11-14,CUS0128,India,AGT004,Maria Santos,1106.47,0,Card,FAILED
TXN03932,2024-11-14,CUS0129,Egypt,AGT007,Rajesh Kumar,1604.25,22,Card,SUCCESS
TXN03943,2024-11-14,CUS0605,Bangladesh,AGT002,Priya Sharma,574.64,15,Cash,SUCCESS
TXN03326,2024-11-14,CUS0361,Philippines,AGT007,Rajesh Kumar,1028.3,20,Card,SUCCESS
TXN01563,2024-11-14,CUS0267,Philippines,AGT005,John Mathew,245.46,20,Bank Transfer,SUCCESS
TXN00696,2024-11-14,CUS0699,India,AGT001,Ahmed Al Mansoori,1088.56,25,Cash,SUCCESS
TXN00251,2024-11-15,CUS0739,Nepal,AGT003,Mohammad Raza,373.04,12,Cash,SUCCESS
TXN01400,2024-11-15,CUS0122,Sri Lanka,AGT002,Priya Sharma,602.2,15,Bank Transfer,SUCCESS
TXN03895,2024-11-15,CUS0651,India,AGT001,Ahmed Al Mansoori,1058.5,25,Cash,SUCCESS
TXN02373,2024-11-15,CUS0310,India,AGT001,Ahmed Al Mansoori,1257.61,25,Bank Transfer,SUCCESS
TXN02359,2024-11-15,CUS0487,Egypt,AGT008,Sarah Johnson,513.84,22,Cash,SUCCESS
TXN01392,2024-11-15,CUS0753,India,AGT008,Sarah Johnson,956.02,25,Bank Transfer,SUCCESS
TXN02806,2024-11-15,CUS0786,Egypt,AGT007,Rajesh Kumar,513.84,22,Bank Transfer,SUCCESS
TXN01379,2024-11-15,CUS0476,India,AGT007,Rajesh Kumar,981.98,25,Bank Transfer,SUCCESS
TXN00071,2024-11-15,CUS0738,India,AGT002,Priya Sharma,1330.1,25,Card,SUCCESS
TXN02738,2024-11-15,CUS0739,Philippines,AGT007,Rajesh Kumar,992.43,20,Cash,SUCCESS
TXN04707,2024-11-15,CUS0160,Pakistan,AGT003,Mohammad Raza,1137.66,0,Cash,FAILED
TXN02097,2024-11-15,CUS0579,Pakistan,AGT006,Fatima Al Zaabi,960.92,18,Bank Transfer,SUCCESS
TXN02182,2024-11-15,CUS0009,Nepal,AGT001,Ahmed Al Mansoori,535.66,12,Cash,SUCCESS
TXN02754,2024-11-15,CUS0129,Bangladesh,AGT003,Mohammad Raza,668.32,0,Cash,FAILED
TXN01956,2024-11-16,CUS0252,India,AGT001,Ahmed Al Mansoori,1694.8,25,Cash,SUCCESS
TXN01996,2024-11-16,CUS0144,Nepal,AGT008,Sarah Johnson,792.63,12,Card,SUCCESS
TXN02241,2024-11-16,CUS0727,Philippines,AGT003,Mohammad Raza,928.59,20,Card,SUCCESS
TXN02472,2024-11-16,CUS0554,India,AGT006,Fatima Al Zaabi,2050.99,25,Card,SUCCESS
TXN04769,2024-11-16,CUS0340,Philippines,AGT007,Rajesh Kumar,1177.94,20,Card,SUCCESS
TXN00894,2024-11-16,CUS0064,India,AGT005,John Mathew,1620.95,25,Bank Transfer,SUCCESS
TXN00897,2024-11-16,CUS0247,Bangladesh,AGT007,Rajesh Kumar,664.91,15,Cash,SUCCESS
TXN04512,2024-11-16,CUS0332,India,AGT004,Maria Santos,1580.81,25,Cash,SUCCESS
TXN01173,2024-11-16,CUS0439,India,AGT002,Priya Sharma,1237.51,25,Cash,SUCCESS
TXN00857,2024-11-16,CUS0765,Egypt,AGT007,Rajesh Kumar,825.32,0,Card,FAILED
TXN00838,2024-11-16,CUS0661,India,AGT006,Fatima Al Zaabi,840.59,25,Card,SUCCESS
TXN00987,2024-11-16,CUS0416,India,AGT007,Rajesh Kumar,1741.22,25,Card,SUCCESS
TXN01371,2024-11-16,CUS0443,India,AGT008,Sarah Johnson,1137.74,25,Card,SUCCESS
TXN01372,2024-11-16,CUS0254,Egypt,AGT005,John Mathew,1664.86,22,Cash,SUCCESS
TXN02442,2024-11-17,CUS0273,Bangladesh,AGT005,John Mathew,990.11,15,Card,SUCCESS
TXN03228,2024-11-17,CUS0037,Bangladesh,AGT003,Mohammad Raza,962.42,15,Bank Transfer,SUCCESS
TXN04266,2024-11-17,CUS0444,Bangladesh,AGT006,Fatima Al Zaabi,803.65,15,Bank Transfer,SUCCESS
TXN01309,2024-11-17,CUS0049,Philippines,AGT002,Priya Sharma,1193.19,20,Bank Transfer,SUCCESS
TXN02339,2024-11-17,CUS0021,India,AGT002,Priya Sharma,1202.54,25,Bank Transfer,SUCCESS
TXN04745,2024-11-17,CUS0162,Philippines,AGT004,Maria Santos,1333.17,20,Cash,SUCCESS
TXN04132,2024-11-17,CUS0525,India,AGT007,Rajesh Kumar,1200.82,25,Cash,SUCCESS
TXN01214,2024-11-17,CUS0114,India,AGT002,Priya Sharma,1522.17,25,Card,SUCCESS
TXN01093,2024-11-17,CUS0699,India,AGT007,Rajesh Kumar,1461.95,25,Cash,SUCCESS
TXN01740,2024-11-17,CUS0331,Egypt,AGT003,Mohammad Raza,1664.5,22,Cash,SUCCESS
TXN01646,2024-11-17,CUS0109,Pakistan,AGT001,Ahmed Al Mansoori,902.79,18,Bank Transfer,SUCCESS
TXN04530,2024-11-17,CUS0534,India,AGT002,Priya Sharma,1001.65,25,Cash,SUCCESS
TXN00945,2024-11-17,CUS0474,Philippines,AGT006,Fatima Al Zaabi,1398.59,20,Cash,SUCCESS
TXN03935,2024-11-17,CUS0631,Egypt,AGT008,Sarah Johnson,1119.83,22,Cash,SUCCESS
TXN01829,2024-11-17,CUS0385,Philippines,AGT003,Mohammad Raza,873.38,20,Bank Transfer,SUCCESS
TXN02513,2024-11-17,CUS0150,Pakistan,AGT002,Priya Sharma,931.73,18,Bank Transfer,SUCCESS
TXN00019,2024-11-17,CUS0611,India,AGT007,Rajesh Kumar,873.11,0,Cash,FAILED
TXN01081,2024-11-17,CUS0544,India,AGT006,Fatima Al Zaabi,1074.49,25,Cash,SUCCESS
TXN03995,2024-11-18,CUS0291,Philippines,AGT004,Maria Santos,342.43,20,Bank Transfer,SUCCESS
TXN04606,2024-11-18,CUS0506,Bangladesh,AGT005,John Mathew,646.73,15,Bank Transfer,SUCCESS
TXN03396,2024-11-18,CUS0361,Egypt,AGT003,Mohammad Raza,642.62,0,Bank Transfer,FAILED
TXN04970,2024-11-18,CUS0638,Sri Lanka,AGT005,John Mathew,1076.87,15,Card,SUCCESS
TXN01289,2024-11-18,CUS0371,India,AGT004,Maria Santos,802.79,25,Cash,SUCCESS
